,ID,Date,Company,Title,Location,Link
39,00uyzBUrOMXa6HqMLFBsUA==,2021-10-04,TIKI Corporation,"Data Analysis, Senior Executive/ Associate Manager - Commercial","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analysis-senior-executive-associate-manager-commercial-at-tiki-corporation-2778973548?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=00uyzBUrOMXa6HqMLFBsUA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
40,,2021-10-17,Prudential,Senior Data,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-at-prudential-2763424752?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=7b0MWos6rsKaM51JFM0jxQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
41,h4x/INRgAJ3qN1zUTVRyHA==,2021-10-28,Techcombank (TCB),Senior Data Architect (0427),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-architect-0427-at-techcombank-tcb-2636849406?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=h4x%2FINRgAJ3qN1zUTVRyHA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
42,G+ZwN7LP48E+TRvoufH/kw==,2021-09-06,Adecco,Senior Data/BI Consultant,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-bi-consultant-at-adecco-2740583672?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=G%2BZwN7LP48E%2BTRvoufH%2Fkw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
43,y2uYa/TczuT10QBNB5OHtQ==,2021-11-09,Agoda,"Senior Data Analyst (Bangkok Based, relocation provided)","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-bangkok-based-relocation-provided-at-agoda-2786129264?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=y2uYa%2FTczuT10QBNB5OHtQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
44,U5f1KrwtKOBly/jLit8sxQ==,2021-10-25,Agoda,"Business Intelligence Developer – Product Team (Bangkok based, relocation provided)","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-developer-%E2%80%93-product-team-bangkok-based-relocation-provided-at-agoda-2744758063?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=U5f1KrwtKOBly%2FjLit8sxQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
45,laIlbNyMuy674lwGwAaDDA==,2021-10-28,Orient Software Development Corp.,Machine Learning Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/machine-learning-engineer-at-orient-software-development-corp-2776791751?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=laIlbNyMuy674lwGwAaDDA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
46,,2021-10-22,SmartDev,Data Engineer (Vietnamese only),"Đà Nang, Da Nang City, Vietnam",https://vn.linkedin.com/jobs/view/data-engineer-vietnamese-only-at-smartdev-2769847402?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=WcKV%2BAlYzu24jrfO7bckgw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
47,,2021-10-22,SmartDev,Data Engineer (Vietnamese Only),"Thanh Khê, Da Nang City, Vietnam",https://vn.linkedin.com/jobs/view/data-engineer-vietnamese-only-at-smartdev-2769844047?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=7fd63XP46ee%2FBqI7yQu88w%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
48,E0OAyl7Ai2P20WyZiGc8IA==,2021-10-13,HR1 Vietnam - Executive Search Firm,Senior Data Analyst (Level Expert),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-level-expert-at-hr1-vietnam-executive-search-firm-2748407555?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=E0OAyl7Ai2P20WyZiGc8IA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
49,hBl/1k57O85OxbjTwXzbGg==,2021-10-13,"KMS Technology, Inc.",Senior .NET WCF Software Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-net-wcf-software-engineer-at-kms-technology-inc-2788643890?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=hBl%2F1k57O85OxbjTwXzbGg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
