,ID,Date,Company,Title,Location,Link
120,mYZfO/tuQ4WpGh+tL+/qyg==,2021-10-13,HR1 Vietnam - Executive Search Firm,Senior Data Analyst (Level Expert),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-level-expert-at-hr1-vietnam-executive-search-firm-2748407555?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=mYZfO%2FtuQ4WpGh%2BtL%2B%2Fqyg%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card
121,amfR5h/0wkFXW+5GgeeieQ==,2021-10-20,NielsenIQ,Data Processing Specialist (SQL),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-specialist-sql-at-nielseniq-2757406104?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=amfR5h%2F0wkFXW%2B5GgeeieQ%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card
122,KjjqsCc66C9RFE3QOO/bZg==,2021-09-26,Gameloft,Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-gameloft-2768509526?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=KjjqsCc66C9RFE3QOO%2FbZg%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card
123,,2021-10-04,Kiến Guru,Data Scientist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-at-ki%E1%BA%BFn-guru-2778085096?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=u78I7LkMIqdWzKlI3H2uBA%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card
124,WQpG0m6xC4+cPItgDjutww==,2021-10-04,FE CREDIT,Data Engineer,Ho Chi Minh City Metropolitan Area,https://vn.linkedin.com/jobs/view/data-engineer-at-fe-credit-2737062516?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=WQpG0m6xC4%2BcPItgDjutww%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card
125,Kfkvj5EbU1f2c1SyZKiVhw==,2021-10-18,ELCA Vietnam,Fresher,"Bình Thạnh, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/fresher-at-elca-vietnam-2756953816?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=Kfkvj5EbU1f2c1SyZKiVhw%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card
126,,2021-10-07,Buymed,Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-buymed-2747165259?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=CEDWwKkBU1eLnzWseNhGnA%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card
127,p53LWq0EJbhUTFm8nA4OQw==,2021-10-26,Boston Consulting Group (BCG),Research Lead,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/research-lead-at-boston-consulting-group-bcg-2767866446?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=p53LWq0EJbhUTFm8nA4OQw%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card
128,,2021-10-10,Fortna,Data Manager,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-manager-at-fortna-2751011107?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=WoM16VTiXD4s4yE71MgNEQ%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card
129,01umJG8zBo94e4HEWWl1cw==,2021-10-14,Shopee,Shopee Express - Business Expansion,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopee-express-business-expansion-at-shopee-2698734764?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=01umJG8zBo94e4HEWWl1cw%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card
130,,2021-09-17,Grab Vietnam,Data Processing Team Leader,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-team-leader-at-grab-vietnam-2752618177?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=mIHIFoFdhZdFLzAL5iUqyw%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card
131,3MOsE0os/lMwR/HG0vrX/g==,2021-10-14,Shopee,"ShopeeFood - Strategy & Planning, Business Intelligence","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeefood-strategy-planning-business-intelligence-at-shopee-2699218840?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=3MOsE0os%2FlMwR%2FHG0vrX%2Fg%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card
132,IK24C/cWPiVYK2Xyv+dSyQ==,2021-10-27,JobsGO,Python Developer,Vietnam,https://vn.linkedin.com/jobs/view/python-developer-at-jobsgo-2768840206?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=IK24C%2FcWPiVYK2Xyv%2BdSyQ%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card
133,,2021-10-25,HSPACE COMPANY LIMITED,Python Developer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/python-developer-at-hspace-company-limited-2766730072?refId=TOmrE4GkeTfJtkHfaQOVFg%3D%3D&trackingId=n9Db215EaFqRtnt9OO9Kxg%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card
